balcony,bath,bhk,price,site_location,total_sqft,area_type
2,2,2,55,Navi Peth,1260,Super built-up  Area
2,2,2,55,Navi Peth,1285,Super built-up  Area
2,2,2,55,Pashan,1050,Built-up  Area
2,2,2,55,Pashan,1200,Super built-up  Area
2,2,2,55,Pune Railway Station,1150,Super built-up  Area
2,2,2,55,Rasta Peth,905,Super built-up  Area
2,2,2,55,Rasta Peth,1020,Super built-up  Area
2,2,2,55,Sahakar Nagar,1339,Super built-up  Area
2,2,2,55,Salunke Vihar,914,Super built-up  Area
2,2,2,55,Sasson Road,1080,Super built-up  Area
2,2,2,55,Sasson Road,1180,Super built-up  Area
2,2,2,55,Shaniwar Peth,1060,Built-up  Area
2,2,2,55,Shivaji Nagar,1152,Super built-up  Area
2,2,2,55,Somwar Peth,1020,Super built-up  Area
2,2,2,55,Somwar Peth,1166,Built-up  Area
2,2,2,55,Swargate,1127,Super built-up  Area
2,2,2,55,Vadgaon Budruk,1103,Built-up  Area
2,2,2,55,Viman Nagar,1010,Super built-up  Area
2,2,2,55,Viman Nagar,1301,Super built-up  Area
2,2,2,55,Vishrant Wadi,1050,Super built-up  Area
2,2,2,55,Vishrant Wadi,1475,Super built-up  Area
2,2,2,55,Wagholi,1056,Super built-up  Area
2,2,2,55,Wagholi,1095,Super built-up  Area
2,2,2,55,Warje,1200,Super built-up  Area
2,2,2,55,Yerawada,1113.12,Super built-up  Area
2,2,2,55,Yerawada,1130,Built-up  Area
2,2,2,55,Yerawada,1250,Super built-up  Area
2,2,2,55.11,Shivaji Nagar,1225,Super built-up  Area
2,2,2,55.47,Shukrawar Peth,1295,Super built-up  Area
2,2,2,55.5,Baner,1255,Super built-up  Area
2,2,2,55.5,Kondhwa Budruk,1050,Super built-up  Area
2,2,2,55.5,Viman Nagar,1050,Super built-up  Area
2,2,2,55.68,Budhwar Peth,782,Built-up  Area
2,2,2,55.7,Vishrant Wadi,1340,Super built-up  Area
2,2,2,55.78,Narayan Peth,1303,Super built-up  Area
2,2,2,55.79,Wanowrie,1303,Super built-up  Area
2,2,2,55.85,Prabhat Road,1095,Super built-up  Area
2,2,2,55.86,Nagar Road,1300,Built-up  Area
2,2,2,55.9,Deccan Gymkhana,1285,Super built-up  Area
2,2,2,56,Anandnagar,1117,Super built-up  Area
2,2,2,56,Bhandarkar Road,1140,Super built-up  Area
2,2,2,56,Bhavani Peth,1153,Super built-up  Area
2,2,2,56,Bibvewadi,1464,Super built-up  Area
2,2,2,56,Camp,1140,Super built-up  Area
2,2,2,56,Camp,1145,Super built-up  Area
2,2,2,56,Dehu Road,1009,Super built-up  Area
2,2,2,56,Dhayari Phata,1464,Super built-up  Area
2,2,2,56,Erandwane,950,Super built-up  Area
2,2,2,56,Gokhale Nagar,1464,Super built-up  Area
2,2,2,56,Gultekdi,1394,Super built-up  Area
2,2,2,56,Hingne Khurd,1464,Super built-up  Area
2,2,2,56,Kalyani Nagar,900,Super built-up  Area
2,2,2,56,Karve Nagar,1142,Super built-up  Area
2,2,2,56,Khadaki,1140,Super built-up  Area
2,2,2,56,Kondhwa,957,Built-up  Area
2,2,2,56,Kondhwa Budruk,1300,Built-up  Area
2,2,2,56,Kondhwa Budruk,1464,Super built-up  Area
2,2,2,56,Laxmi Road,1225,Built-up  Area
2,2,2,56,Lulla Nagar,1206,Super built-up  Area
2,2,2,56,Mangalwar peth,1185,Super built-up  Area
2,2,2,56,Nagar Road,965,Super built-up  Area
2,2,2,56,Nana Peth,918,Super built-up  Area
2,2,2,56,Nana Peth,1179,Super built-up  Area
2,2,2,56,Narayan Peth,1180,Super built-up  Area
2,2,2,56,Sadashiv Peth,1009,Super built-up  Area
2,2,2,56,Salunke Vihar,1370,Super built-up  Area
2,2,2,56,Sinhagad Road,1140,Super built-up  Area
2,2,2,56,Sinhagad Road,1285,Super built-up  Area
2,2,2,56,Yerawada,1130,Super built-up  Area
2,2,2,56.1,Ghorpade Peth,1100,Super built-up  Area
2,2,2,56.4,Karve Road,1153,Super built-up  Area
2,2,2,56.5,Anandnagar,1139,Super built-up  Area
2,2,2,56.5,Mangalwar peth,1153,Super built-up  Area
2,2,2,56.5,Mukund Nagar,1255,Super built-up  Area
2,2,2,56.5,Paud Road,1153,Super built-up  Area
2,2,2,56.55,Salunke Vihar,1153,Super built-up  Area
2,2,2,56.7,Shukrawar Peth,1153,Super built-up  Area
2,2,2,56.7,Wanowrie,1349,Super built-up  Area
2,2,2,56.74,Swargate,1051,Super built-up  Area
2,2,2,56.8,Dhole Patil Road,1125,Super built-up  Area
2,2,2,56.8,Mahatma Gandhi Road,1139,Super built-up  Area
2,2,2,56.81,Dhayari Phata,1196,Super built-up  Area
2,2,2,56.81,Kharadi,1196,Super built-up  Area
2,2,2,56.85,Satara Road,1139,Super built-up  Area
2,2,2,56.87,Wanowrie,1115,Super built-up  Area
2,2,2,57,Aundh,1170,Built-up  Area
2,2,2,57,Baner,985,Super built-up  Area
2,2,2,57,Baner,1100,Built-up  Area
2,2,2,57,Baner,1326,Super built-up  Area
2,2,2,57,Bhavani Peth,1270,Built-up  Area
2,2,2,57,Dhole Patil Road,1090,Super built-up  Area
2,2,2,57,Ghorpadi,1500,Built-up  Area
2,2,2,57,Gokhale Nagar,1025,Super built-up  Area
2,2,2,57,Gokhale Nagar,1145,Super built-up  Area
2,2,2,57,Hingne Khurd,1160,Super built-up  Area
2,2,2,57,Karve Nagar,1253,Super built-up  Area
2,2,2,57,Khadki,1259,Super built-up  Area
2,2,2,57,Kharadi,1010,Built-up  Area
2,2,2,57,Kothrud,1230,Super built-up  Area
2,2,2,57,Lulla Nagar,1153,Super built-up  Area
2,2,2,57,Pashan,1150,Super built-up  Area
2,2,2,57,Paud Road,1286,Super built-up  Area
2,2,2,57,Prabhat Road,1180,Super built-up  Area
2,2,2,57,Senapati Bapat Road,1181,Super built-up  Area
2,2,2,57,Shivaji Nagar,1160,Super built-up  Area
2,2,2,57,Shukrawar Peth,1022,Super built-up  Area
2,2,2,57,Vishrant Wadi,1105,Built-up  Area
2,2,2,57,Wakadewadi,1030,Built-up  Area
2,2,2,57.5,Swargate,1400,Super built-up  Area
2,2,2,57.6,Nana Peth,1100,Super built-up  Area
2,2,2,57.9,Mahatma Gandhi Road,1196,Super built-up  Area
2,2,2,57.95,Paud Road,1196,Super built-up  Area
2,2,2,58,Alandi Road,1000,Super built-up  Area
2,2,2,58,Aundh Road,1186,Super built-up  Area
2,2,2,58,Baner,1105,Built-up  Area
2,2,2,58,Baner road,1140,Built-up  Area
2,2,2,58,Bopodi,1339,Super built-up  Area
2,2,2,58,Budhwar Peth,1135,Super built-up  Area
2,2,2,58,Chandan Nagar,1180,Super built-up  Area
2,2,2,58,Dhankawadi,1153,Super built-up  Area
2,2,2,58,Ganeshkhind,1260,Super built-up  Area
2,2,2,58,Guruwar peth,1339,Super built-up  Area
2,2,2,58,Guruwar peth,1408,Super built-up  Area
2,2,2,58,Karve Road,990,Super built-up  Area
2,2,2,58,Kondhwa Budruk,1185,Super built-up  Area
2,2,2,58,Mahatma Gandhi Road,1100,Super built-up  Area
2,2,2,58,Market yard,1015,Super built-up  Area
2,2,2,58,Mundhawa,946,Super built-up  Area
2,2,2,58,Nagar Road,1110,Super built-up  Area
2,2,2,58,Pirangut,1205,Super built-up  Area
2,2,2,58,Pirangut,1245,Super built-up  Area
2,2,2,58,Pune Railway Station,1075,Super built-up  Area
2,2,2,58,Rasta Peth,1187,Super built-up  Area
2,2,2,58,Raviwar Peth,1205,Built-up  Area
2,2,2,58,Sasson Road,1198,Super built-up  Area
2,2,2,58,Satara Road,1210,Super built-up  Area
2,2,2,58,Senapati Bapat Road,1135,Super built-up  Area
2,2,2,58,Senapati Bapat Road,1150,Super built-up  Area
2,2,2,58,Shaniwar Peth,1200,Super built-up  Area
2,2,2,58,Viman Nagar,1204,Super built-up  Area
2,2,2,58,Wadgaon Sheri,1135,Super built-up  Area
2,2,2,58,Warje,1104,Super built-up  Area
2,2,2,58.06,Wadgaon Sheri,1060,Super built-up  Area
2,2,2,58.4,Nana Peth,1145,Super built-up  Area
2,2,2,58.56,Bopodi,1183,Super built-up  Area
2,2,2,58.86,Budhwar Peth,1215,Super built-up  Area
2,2,2,58.86,Yerawada,1215,Super built-up  Area
2,2,2,59,Baner road,1266,Super built-up  Area
2,2,2,59,Dhayari Phata,1128,Super built-up  Area
2,2,2,59,Erandwane,1215,Super built-up  Area
2,2,2,59,Ganesh Peth,1275,Super built-up  Area
2,2,2,59,Ghorpade Peth,2040,Super built-up  Area
2,2,2,59,Guruwar peth,1012,Built-up  Area
2,2,2,59,Jangali Maharaj Road,1185,Super built-up  Area
2,2,2,59,Jangali Maharaj Road,1230,Super built-up  Area
2,2,2,59,Kasba Peth,1307,Super built-up  Area
2,2,2,59,Khadki,1384,Super built-up  Area
2,2,2,59,Law College Road,1245,Super built-up  Area
2,2,2,59,Nagar Road,1185,Super built-up  Area
2,2,2,59,Nana Peth,1195,Super built-up  Area
2,2,2,59,Satara Road,1170,Built-up  Area
2,2,2,59,Shaniwar Peth,1277,Built-up  Area
2,2,2,59,Vadgaon Budruk,1195,Super built-up  Area
2,2,2,59.2,Vadgaon Budruk,1260,Super built-up  Area
2,2,2,59.5,Nagar Road,1220,Super built-up  Area
2,2,2,59.76,Rasta Peth,1200,Super built-up  Area
2,2,2,59.8,Khadaki,1165,Built-up  Area
2,2,2,59.8,Senapati Bapat Road,1090,Super built-up  Area
2,2,2,59.9,Sasson Road,1190,Super built-up  Area
2,2,2,59.99,Ganesh Peth,1201,Super built-up  Area
2,2,2,60,Anandnagar,1020,Super built-up  Area
2,2,2,60,Anandnagar,1115,Super built-up  Area
2,2,2,60,Anandnagar,1200,Super built-up  Area
2,2,2,60,Aundh,1180,Built-up  Area
2,2,2,60,Baner road,1058,Super built-up  Area
2,2,2,60,Baner road,1350,Built-up  Area
2,2,2,60,Bhandarkar Road,1130,Super built-up  Area
2,2,2,60,Bibvewadi,1250,Super built-up  Area
2,2,2,60,Bopodi,1205,Super built-up  Area
2,2,2,60,Bund Garden Road,1200,Built-up  Area
2,2,2,60,Dapodi,1080,Super built-up  Area
2,2,2,60,Dehu Road,1220,Super built-up  Area
2,2,2,60,Dehu Road,1370,Built-up  Area
2,2,2,60,Dhankawadi,1073,Super built-up  Area
2,2,2,60,Dhankawadi,1190,Super built-up  Area
2,2,2,60,Dhayari Phata,1225,Super built-up  Area
2,2,2,60,Erandwane,1240,Super built-up  Area
2,2,2,60,Fatima Nagar,1123,Built-up  Area
2,2,2,60,Ganesh Peth,1153,Super built-up  Area
2,2,2,60,Ganesh Peth,1340,Built-up  Area
2,2,2,60,Ghorpade Peth,1035,Super built-up  Area
2,2,2,60,Ghorpade Peth,1216,Built-up  Area
2,2,2,60,Gokhale Nagar,1051,Super built-up  Area
2,2,2,60,Hadapsar,1200,Built-up  Area
2,2,2,60,Hingne Khurd,1075,Super built-up  Area
2,2,2,60,Hingne Khurd,1205,Super built-up  Area
2,2,2,60,Karve Nagar,1235,Super built-up  Area
2,2,2,60,Kasba Peth,1148,Super built-up  Area
2,2,2,60,Kasba Peth,1203,Super built-up  Area
2,2,2,60,Kasba Peth,1210,Super built-up  Area
2,2,2,60,Katraj,1000,Super built-up  Area
2,2,2,60,Katraj,1013,Super built-up  Area
2,2,2,60,Katraj,1390,Super built-up  Area
2,2,2,60,Katraj,1440,Super built-up  Area
2,2,2,60,Kondhwa,1273,Super built-up  Area
2,2,2,60,Koregaon Park,1000,Built-up  Area
2,2,2,60,Koregaon Park,1050,Built-up  Area
2,2,2,60,Koregaon Park,1060,Built-up  Area
2,2,2,60,Koregaon Park,1139,Super built-up  Area
2,2,2,60,Koregaon Park,1198,Super built-up  Area
2,2,2,60,Law College Road,1015,Super built-up  Area
2,2,2,60,Law College Road,1240,Super built-up  Area
2,2,2,60,Mahatma Gandhi Road,1300,Built-up  Area
2,2,2,60,Manik Bagh,1153,Super built-up  Area
2,2,2,60,Manik Bagh,1200,Super built-up  Area
2,2,2,60,Manik Bagh,1203,Built-up  Area
2,2,2,60,Manik Bagh,1220,Super built-up  Area
2,2,2,60,Mundhawa,1185,Super built-up  Area
2,2,2,60,Mundhawa,1200,Super built-up  Area
2,2,2,60,Narayangaon,1200,Super built-up  Area
2,2,2,60,Padmavati,1500,Super built-up  Area
2,2,2,60,Pashan,1300,Super built-up  Area
2,2,2,60,Paud Road,1400,Super built-up  Area
2,2,2,60,Sadashiv Peth,1250,Super built-up  Area
2,2,2,60,Sahakar Nagar,1314,Super built-up  Area
2,2,2,60,Sasson Road,1130,Super built-up  Area
2,2,2,60,Shaniwar Peth,1075,Super built-up  Area
2,2,2,60,Sinhagad Road,1075,Super built-up  Area
2,2,2,60,Somwar Peth,1415,Built-up  Area
2,2,2,60,Swargate,1075,Super built-up  Area
2,2,2,60,Swargate,1175,Super built-up  Area
2,2,2,60,Swargate,1250,Super built-up  Area
2,2,2,60,Vishrant Wadi,920,Super built-up  Area
2,2,2,60,Vishrant Wadi,1220,Super built-up  Area
2,2,2,60,Wadgaon Sheri,1100,Super built-up  Area
2,2,2,60,Wagholi,1200,Built-up  Area
2,2,2,60,Wanowrie,1300,Built-up  Area
2,2,2,60,Warje,1000,Built-up  Area
2,2,2,60,Warje,1135,Super built-up  Area
2,2,2,60,Yerawada,1150,Super built-up  Area
2,2,2,60.16,Balaji Nagar,1280,Super built-up  Area
2,2,2,60.5,Kalyani Nagar,1200,Super built-up  Area
2,2,2,60.8,Paud Road,1026,Super built-up  Area
2,2,2,61,Koregaon Park,1300,Super built-up  Area
2,2,2,61,Market yard,1261,Super built-up  Area
2,2,2,61,Model colony,1152,Super built-up  Area
2,2,2,61,Shukrawar Peth,1340,Super built-up  Area
2,2,2,61.33,Shivaji Nagar,1236,Super built-up  Area
2,2,2,61.45,Narayan Peth,1088,Super built-up  Area
2,2,2,61.74,Somwar Peth,1470,Super built-up  Area
2,2,2,61.75,Dhankawadi,1083,Super built-up  Area
2,2,2,61.8,Pashan,1190,Built-up  Area
2,2,2,62,Ambegaon Budruk,1220,Super built-up  Area
2,2,2,62,Bibvewadi,1367,Built-up  Area
2,2,2,62,Budhwar Peth,1112,Super built-up  Area
2,2,2,62,Deccan Gymkhana,1139,Super built-up  Area
2,2,2,62,Ganesh Peth,1175,Super built-up  Area
2,2,2,62,Hadapsar,1125,Super built-up  Area
2,2,2,62,Kalyani Nagar,1200,Super built-up  Area
2,2,2,62,Katraj,1088,Super built-up  Area
2,2,2,62,Kondhwa Budruk,1200,Super built-up  Area
2,2,2,62,Koregaon Park,1200,Super built-up  Area
2,2,2,62,Koregaon Park,1339,Built-up  Area
2,2,2,62,Mahatma Gandhi Road,1225,Built-up  Area
2,2,2,62,Market yard,1210,Super built-up  Area
2,2,2,62,Nagar Road,1339,Super built-up  Area
2,2,2,62,Navi Peth,1390,Super built-up  Area
2,2,2,62,Padmavati,1270,Super built-up  Area
2,2,2,62,Paud Road,1532,Super built-up  Area
2,2,2,62,Prabhat Road,985,Super built-up  Area
2,2,2,62,Sadashiv Peth,1367,Built-up  Area
2,2,2,62,Senapati Bapat Road,1125,Super built-up  Area
2,2,2,62,Vishrant Wadi,1207,Super built-up  Area
2,2,2,62,Wagholi,1140,Built-up  Area
2,2,2,62.35,Ghorpade Peth,1247,Super built-up  Area
2,2,2,62.5,Viman Nagar,1200,Super built-up  Area
2,2,2,62.9,Paud Road,1205,Super built-up  Area
2,2,2,63,Chandan Nagar,1180,Super built-up  Area
2,2,2,63,Ganeshkhind,1300,Super built-up  Area
2,2,2,63,Mangalwar peth,1190,Super built-up  Area
2,2,2,63,Mangalwar peth,1207,Super built-up  Area
2,2,2,63,Manik Bagh,1235,Super built-up  Area
2,2,2,63,Pashan,1286,Super built-up  Area
2,2,2,63,Pirangut,925,Built-up  Area
2,2,2,63,Pirangut,1339,Super built-up  Area
2,2,2,63,Shaniwar Peth,1020,Built-up  Area
2,2,2,63,Shivaji Nagar,1220,Super built-up  Area
2,2,2,63,Uruli Devachi,1130,Super built-up  Area
2,2,2,63,Vishrant Wadi,1262,Super built-up  Area
2,2,2,63,Wagholi,1150,Super built-up  Area
2,2,2,63.2,Kothrud,918,Super built-up  Area
2,2,2,63.22,Ghorpade Peth,1283,Super built-up  Area
2,2,2,64,Mahatma Gandhi Road,1082,Built-up  Area
2,2,2,64,Pirangut,1123,Super built-up  Area
2,2,2,64,Warje,1295,Super built-up  Area
2,2,2,64.08,Bhandarkar Road,1160,Super built-up  Area
2,2,2,64.08,Bopodi,1163,Super built-up  Area
2,2,2,64.08,Dehu Road,1161,Super built-up  Area
2,2,2,64.08,Erandwane,1162,Super built-up  Area
2,2,2,64.08,Manik Bagh,1167,Super built-up  Area
2,2,2,64.08,Narayan Peth,1165,Super built-up  Area
2,2,2,64.08,Narayangaon,1168,Super built-up  Area
2,2,2,64.08,Sasson Road,1164,Super built-up  Area
2,2,2,64.08,Uruli Devachi,1100,Super built-up  Area
2,2,2,64.08,Viman Nagar,1169,Super built-up  Area
2,2,2,64.47,Koregaon Park,1205,Super built-up  Area
2,2,2,64.98,Navi Peth,1175,Super built-up  Area
2,2,2,65,Ambegaon Budruk,1242,Super built-up  Area
2,2,2,65,Ambegaon Budruk,1390,Super built-up  Area
2,2,2,65,Baner,1101,Super built-up  Area
2,2,2,65,Baner,1150,Built-up  Area
2,2,2,65,Baner road,1100,Super built-up  Area
2,2,2,65,Bibvewadi,1250,Built-up  Area
2,2,2,65,Bund Garden Road,1250,Super built-up  Area
2,2,2,65,Bund Garden Road,1500,Super built-up  Area
2,2,2,65,Chandan Nagar,1300,Super built-up  Area
2,2,2,65,Deccan Gymkhana,1056,Super built-up  Area
2,2,2,65,Deccan Gymkhana,1200,Super built-up  Area
2,2,2,65,Deccan Gymkhana,1492,Super built-up  Area
2,2,2,65,Dehu Road,1240,Built-up  Area
2,2,2,65,Dhankawadi,1142,Super built-up  Area
2,2,2,65,Dhankawadi,1300,Super built-up  Area
2,2,2,65,Dhankawadi,1301,Super built-up  Area
2,2,2,65,Dhankawadi,1350,Super built-up  Area
2,2,2,65,Dhankawadi,1400,Super built-up  Area
2,2,2,65,Dhankawadi,1480,Super built-up  Area
2,2,2,65,Dhole Patil Road,1120,Built-up  Area
2,2,2,65,Erandwane,924,Super built-up  Area
2,2,2,65,Fatima Nagar,1144,Super built-up  Area
2,2,2,65,Fatima Nagar,1199,Super built-up  Area
2,2,2,65,Fergusson College Road,1099,Built-up  Area
2,2,2,65,Ganesh Peth,1043,Super built-up  Area
2,2,2,65,Ganeshkhind,1250,Super built-up  Area
2,2,2,65,Ghorpade Peth,1145,Super built-up  Area
2,2,2,65,Ghorpadi,1140,Built-up  Area
2,2,2,65,Gultekdi,1250,Super built-up  Area
2,2,2,65,Jangali Maharaj Road,720,Built-up  Area
2,2,2,65,Jangali Maharaj Road,1285,Super built-up  Area
2,2,2,65,Karve Nagar,1250,Super built-up  Area
2,2,2,65,Katraj,1125,Super built-up  Area
2,2,2,65,Khadaki,1235,Super built-up  Area
2,2,2,65,Manik Bagh,1170,Super built-up  Area
2,2,2,65,Manik Bagh,1325,Super built-up  Area
2,2,2,65,Market yard,1170,Super built-up  Area
2,2,2,65,Model colony,1400,Built-up  Area
2,2,2,65,Mukund Nagar,1200,Super built-up  Area
2,2,2,65,Mundhawa,1480,Super built-up  Area
2,2,2,65,Narayan Peth,1275,Super built-up  Area
2,2,2,65,Narayangaon,1180,Super built-up  Area
2,2,2,65,Narayangaon,1185,Built-up  Area
2,2,2,65,Padmavati,1100,Super built-up  Area
2,2,2,65,Pashan,998,Super built-up  Area
2,2,2,65,Pirangut,1093,Super built-up  Area
2,2,2,65,Sadashiv Peth,1180,Super built-up  Area
2,2,2,65,Shukrawar Peth,1050,Built-up  Area
2,2,2,65,Shukrawar Peth,1125,Super built-up  Area
2,2,2,65,Sinhagad Road,1143,Super built-up  Area
2,2,2,65,Somwar Peth,1340,Built-up  Area
2,2,2,65,Swargate,1250,Super built-up  Area
2,2,2,65,Uruli Devachi,1149,Super built-up  Area
2,2,2,65,Vadgaon Budruk,1180,Super built-up  Area
2,2,2,65,Wakadewadi,1296,Super built-up  Area
2,2,2,65,Wanowrie,1810,Built-up  Area
2,2,2,65,Warje,1050,Super built-up  Area
2,2,2,65.26,Shivaji Nagar,1255,Super built-up  Area
2,2,2,65.31,Aundh,1390,Super built-up  Area
2,2,2,65.5,Bhandarkar Road,1101,Super built-up  Area
2,2,2,65.5,Manik Bagh,1041,Super built-up  Area
2,2,2,65.5,Pune Railway Station,860,Built-up  Area
2,2,2,66,Balaji Nagar,1300,Super built-up  Area
2,2,2,66,Narayangaon,1200,Built-up  Area
2,2,2,66,Sadashiv Peth,1101,Super built-up  Area
2,2,2,66,Vadgaon Budruk,1025,Super built-up  Area
2,2,2,66,Wadgaon Sheri,1101,Super built-up  Area
2,2,2,66,Warje,1362,Super built-up  Area
2,2,2,66.25,Gultekdi,1230,Super built-up  Area
2,2,2,66.25,Laxmi Road,1230,Super built-up  Area
2,2,2,66.25,Rasta Peth,1250,Super built-up  Area
2,2,2,66.5,Katraj,1225,Built-up  Area
2,2,2,66.5,Rasta Peth,1313,Super built-up  Area
2,2,2,66.78,Bund Garden Road,1260,Super built-up  Area
2,2,2,67,Aundh,1416,Super built-up  Area
2,2,2,67,Bhandarkar Road,1200,Super built-up  Area
2,2,2,67,Bund Garden Road,1144,Super built-up  Area
2,2,2,67,Dapodi,1310,Super built-up  Area
2,2,2,67,Erandwane,1190,Super built-up  Area
2,2,2,67,Fatima Nagar,1262,Super built-up  Area
2,2,2,67,Karve Road,1076,Super built-up  Area
2,2,2,67,Karve Road,1255,Built-up  Area
2,2,2,67,Katraj,985,Built-up  Area
2,2,2,67,Khadki,1339,Super built-up  Area
2,2,2,67,Kharadi,1224,Super built-up  Area
2,2,2,67,Narayangaon,1158,Super built-up  Area
2,2,2,67,Rasta Peth,1185,Super built-up  Area
2,2,2,67,Sahakar Nagar,1335,Super built-up  Area
2,2,2,68,Alandi Road,1135,Super built-up  Area
2,2,2,68,Aundh Road,1130,Built-up  Area
2,2,2,68,Aundh Road,1350,Super built-up  Area
2,2,2,68,Baner,1269.72,Super built-up  Area
2,2,2,68,Bopodi,1400,Super built-up  Area
2,2,2,68,Bund Garden Road,1400,Built-up  Area
2,2,2,68,Dapodi,1250,Built-up  Area
2,2,2,68,Dhole Patil Road,1322,Super built-up  Area
2,2,2,68,Gultekdi,1628,Super built-up  Area
2,2,2,68,Guruwar peth,1352,Super built-up  Area
2,2,2,68,Kalyani Nagar,1163,Built-up  Area
2,2,2,68,Karve Nagar,1059,Super built-up  Area
2,2,2,68,Kondhwa,1163,Super built-up  Area
2,2,2,68,Koregaon Park,1135,Super built-up  Area
2,2,2,68,Kothrud,1170,Super built-up  Area
2,2,2,68,Navi Peth,1265,Super built-up  Area
2,2,2,68,Pashan,1221,Super built-up  Area
2,2,2,68,Prabhat Road,1100,Built-up  Area
2,2,2,68,Prabhat Road,1432,Super built-up  Area
2,2,2,68,Rasta Peth,1250,Super built-up  Area
2,2,2,68,Sadashiv Peth,1313,Super built-up  Area
2,2,2,68,Salunke Vihar,1056,Super built-up  Area
2,2,2,68,Sasson Road,1190,Built-up  Area
2,2,2,68,Sasson Road,1283,Super built-up  Area
2,2,2,68,Shukrawar Peth,1448,Super built-up  Area
2,2,2,68,Uruli Devachi,1363,Super built-up  Area
2,2,2,68,Vishrant Wadi,1220,Built-up  Area
2,2,2,68,Wanowrie,1200,Super built-up  Area
2,2,2,68.48,Baner,1280,Built-up  Area
2,2,2,68.5,Warje,1145,Super built-up  Area
2,2,2,68.8,Erandwane,1314,Super built-up  Area
2,2,2,69,Alandi Road,1565,Super built-up  Area
2,2,2,69,Erandwane,1210,Super built-up  Area
2,2,2,69,Fergusson College Road,1148,Super built-up  Area
2,2,2,69,Kalyani Nagar,1152,Super built-up  Area
2,2,2,69,Katraj,1290,Super built-up  Area
2,2,2,69,Model colony,1500,Super built-up  Area
2,2,2,69,Mundhawa,1150,Built-up  Area
2,2,2,69,Pashan,1331.95,Super built-up  Area
2,2,2,69,Paud Road,1255,Super built-up  Area
2,2,2,69,Prabhat Road,1286,Super built-up  Area
2,2,2,69,Swargate,980,Super built-up  Area
2,2,2,69,Uruli Devachi,1155,Super built-up  Area
2,2,2,69,Wakadewadi,1280,Super built-up  Area
2,2,2,69,Warje,1328,Super built-up  Area
2,2,2,69.23,Sahakar Nagar,1300,Super built-up  Area
2,2,2,69.45,Hadapsar Industrial Estate,1259,Super built-up  Area
2,2,2,69.5,Pirangut,1315,Super built-up  Area
2,2,2,70,Aundh Road,1100,Carpet  Area
2,2,2,70,Baner road,1354,Super built-up  Area
2,2,2,70,Bhavani Peth,1125,Super built-up  Area
2,2,2,70,Bopodi,1444,Super built-up  Area
2,2,2,70,Bund Garden Road,1260,Super built-up  Area
2,2,2,70,Chandan Nagar,1405,Built-up  Area
2,2,2,70,Deccan Gymkhana,1216,Built-up  Area
2,2,2,70,Dhole Patil Road,1290,Built-up  Area
2,2,2,70,Ghorpade Peth,1208,Super built-up  Area
